gene_id	gene_name	ProteinCoding	Pseudogene	lincRNA	ASDTADAFDR03	WillseyUnion	BE	PSD	DDD	CHD8Common	FMRPDarnell	LOEUF37
ENSG00000269986.1	ENSG00000269986	0	0	1	0	0	0	0	0	0	0	0
ENSG00000269987.1	ENSG00000269987	0	0	1	0	0	0	0	0	0	0	0
ENSG00000269989.1	ENSG00000269989	0	0	1	0	0	0	0	0	0	0	0
ENSG00000269993.1	ENSG00000269993	0	0	1	0	0	0	0	0	0	0	0
ENSG00000269994.3	LINC02893	0	0	1	0	0	0	0	0	0	0	0
ENSG00000269997.1	ENSG00000269997	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270000.1	ENSG00000270000	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270001.1	ENSG00000270001	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270002.1	ENSG00000270002	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270006.3	C16orf95-DT	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270008.1	ENSG00000270008	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270011.8	ZNF559-ZNF177	1	0	0	0	0	0	0	0	0	0	0
ENSG00000270012.1	ENSG00000270012	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270016.1	ENSG00000270016	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270017.1	ENSG00000270017	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270019.1	ENSG00000270019	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270020.1	ENSG00000270020	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270021.1	ENSG00000270021	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270022.3	ENSG00000270022	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270025.2	BMS1P7	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270031.1	ENSG00000270031	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270035.1	ENSG00000270035	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270036.1	ENSG00000270036	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270038.1	ENSG00000270038	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270039.1	ENSG00000270039	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270048.1	ENSG00000270048	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270049.4	ATP6V0D1-DT	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270050.2	ENSG00000270050	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270052.1	ENSG00000270052	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270055.1	ENSG00000270055	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270059.1	ENSG00000270059	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270060.1	ENSG00000270060	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270061.1	ENSG00000270061	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270062.1	ENSG00000270062	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270066.3	ENSG00000270066	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270068.1	ENSG00000270068	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270069.2	MIR222HG	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270071.4	ENSG00000270071	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270072.1	ENSG00000270072	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270073.1	TSPY6P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270074.1	ENSG00000270074	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270075.1	ENSG00000270075	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270076.1	ENSG00000270076	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270077.1	ENSG00000270077	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270082.1	ENSG00000270082	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270083.1	ENSG00000270083	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270084.2	GAS5-AS1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270087.6	ENSG00000270087	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270090.5	ENSG00000270090	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270091.1	ENSG00000270091	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270094.1	ENSG00000270094	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270095.1	ENSG00000270095	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270096.1	ENSG00000270096	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270098.1	LDHAL6EP	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270099.1	ENSG00000270099	1	0	0	0	0	0	0	0	0	0	0
ENSG00000270100.1	ENSG00000270100	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270103.3	ENSG00000270103	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270104.1	ENSG00000270104	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270106.6	TSNAX-DISC1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000270108.1	ENSG00000270108	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270110.2	ENSG00000270110	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270111.4	CELF2-DT	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270112.4	ST8SIA5-DT	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270114.1	ENSG00000270114	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270115.1	ENSG00000270115	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270116.1	ENSG00000270116	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270117.1	ENSG00000270117	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270118.1	ENSG00000270118	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270120.1	ENSG00000270120	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270123.4	VTRNA2-1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270124.1	ENSG00000270124	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270127.2	ENSG00000270127	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270130.1	ENSG00000270130	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270131.1	ENSG00000270131	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270133.1	ENSG00000270133	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270135.1	ENSG00000270135	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270136.6	MICOS10-NBL1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000270137.1	ENSG00000270137	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270139.1	ENSG00000270139	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270140.1	ENSG00000270140	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270141.3	TERC	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270147.1	ENSG00000270147	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270149.5	ENSG00000270149	1	0	0	0	0	0	0	0	0	0	0
ENSG00000270154.1	ENSG00000270154	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270157.1	ENSG00000270157	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270159.1	ENSG00000270159	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270164.2	LINC01480	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270165.1	ENSG00000270165	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270166.1	ENSG00000270166	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270170.2	NCBP2AS2	1	0	0	0	0	0	0	0	0	0	0
ENSG00000270171.1	ENSG00000270171	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270174.1	ENSG00000270174	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270175.1	ENSG00000270175	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270177.1	PPP2CA-DT	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270179.1	ENSG00000270179	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270181.3	BIVM-ERCC5	1	0	0	0	0	0	0	0	0	0	0
ENSG00000270182.1	ENSG00000270182	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270184.1	ENSG00000270184	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270185.1	IGHD1OR15-1B	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270187.1	IGKV1OR2-11	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270188.1	MTRNR2L11	1	0	0	0	0	0	0	0	0	0	0
ENSG00000270190.1	ENSG00000270190	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270191.1	BNIP3P31	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270192.1	MRPS35P3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270193.1	ENSG00000270193	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270194.1	GOLGA4-AS1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270196.1	GTF3C6P3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270200.1	ENSG00000270200	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270202.1	ENSG00000270202	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270204.1	ENSG00000270204	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270207.2	ENSG00000270207	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270209.1	ENSG00000270209	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270210.1	ENSG00000270210	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270212.1	ENSG00000270212	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270218.1	ENSG00000270218	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270222.1	DUXAP11	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270225.1	MTCO2P22	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270226.1	ENSG00000270226	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270228.1	ENSG00000270228	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270230.1	MTND6P22	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270231.4	NBPF8	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270232.1	MTCYBP22	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270234.1	ENSG00000270234	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270236.1	ENSG00000270236	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270240.2	ENSG00000270240	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270241.1	ENSG00000270241	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270242.1	ACTR3BP1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270243.1	ENSG00000270243	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270244.1	ENSG00000270244	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270248.1	ENSG00000270248	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270249.2	ENSG00000270249	1	0	0	0	0	0	0	0	0	0	0
ENSG00000270251.1	ENSG00000270251	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270252.1	IGKV3OR2-5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270255.1	ENSG00000270255	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270257.1	ENSG00000270257	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270258.1	DUXAP4	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270259.2	ENSG00000270259	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270264.1	NDUFB8P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270265.1	ENSG00000270265	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270268.1	CORO1CP1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270269.1	IMMP1LP1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270270.1	BNIP3P10	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270273.1	ENSG00000270273	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270275.1	TRMT112P7	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270276.3	H4C15	1	0	0	0	0	0	0	0	0	0	0
ENSG00000270277.1	ENSG00000270277	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270279.1	ENSG00000270279	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270280.1	SMIM15P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270281.1	ENSG00000270281	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270282.1	ENSG00000270282	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270285.1	ENSG00000270285	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270287.1	ENSG00000270287	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270289.1	ENSG00000270289	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270292.1	ENSG00000270292	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270293.1	ENSG00000270293	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270294.1	XIAPP1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270296.1	STX8P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270299.1	ENSG00000270299	1	0	0	0	0	0	0	0	0	0	0
ENSG00000270300.2	PHACTR2P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270301.1	ENSG00000270301	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270302.1	ENSG00000270302	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270304.1	ENSG00000270304	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270306.1	ENSG00000270306	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270307.1	MTATP6P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270308.1	TEX101P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270313.1	COX6CP16	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270314.1	ENSG00000270314	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270316.1	BORCS7-ASMT	1	0	0	0	0	0	0	0	0	0	0
ENSG00000270317.1	ENSG00000270317	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270318.1	IGHV3OR16-11	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270321.2	ENSG00000270321	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270322.1	ENSG00000270322	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270323.1	ENSG00000270323	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270324.1	ENSG00000270324	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270325.1	BNIP3P9	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270326.1	SMIM15P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270328.1	ENSG00000270328	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270330.1	ENSG00000270330	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270332.3	SMC2-DT	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270333.1	ENSG00000270333	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270335.1	ENSG00000270335	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270336.1	ENSG00000270336	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270339.4	PPIAL4H	1	0	0	0	0	0	0	0	0	0	0
ENSG00000270342.1	ENSG00000270342	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270343.1	UNGP3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270344.3	POC1B-AS1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270347.1	ENSG00000270347	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270350.1	MTND4LP5	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270352.1	ENSG00000270352	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270354.1	ENSG00000270354	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270356.1	IGHV1OR15-4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270359.1	ENSG00000270359	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270361.1	ENSG00000270361	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270362.2	HMGN3-AS1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270367.1	ENSG00000270367	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270369.1	ENSG00000270369	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270371.1	ATP6V1G1P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270372.1	ENSG00000270372	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270377.1	ENSG00000270377	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270378.1	ENSG00000270378	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270379.6	HEATR9	1	0	0	0	0	0	0	0	0	0	0
ENSG00000270380.1	ENSG00000270380	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270381.1	ENSG00000270381	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270382.1	ENSG00000270382	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270384.1	RNU1-154P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270385.1	ENSG00000270385	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270387.1	ENSG00000270387	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270388.1	MTCO3P22	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270390.1	SFXN4P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270392.2	PFN1P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270393.1	ENSG00000270393	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270394.4	MTRNR2L13	1	0	0	0	0	0	0	0	0	0	0
ENSG00000270395.1	MREGP1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270397.1	ENSG00000270397	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270400.1	ENSG00000270400	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270401.1	ENSG00000270401	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270402.1	ENSG00000270402	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270403.1	ENSG00000270403	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270405.1	ENSG00000270405	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270409.1	ENSG00000270409	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270411.1	ENSG00000270411	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270412.1	ENSG00000270412	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270413.1	ENSG00000270413	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270415.1	DPPA3P3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270416.2	REXO1L4P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270419.1	CAHM	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270421.1	ENSG00000270421	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270422.1	ENSG00000270422	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270423.1	ENSG00000270423	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270424.1	ENSG00000270424	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270425.1	ENSG00000270425	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270426.1	ENSG00000270426	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270427.1	NRBF2P5	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270429.1	KNOP1P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270430.1	ENSG00000270430	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270431.1	PHF5FP	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270432.1	OR7E108P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270433.1	H3P37	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270434.1	ENSG00000270434	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270435.1	ENSG00000270435	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270437.1	ENSG00000270437	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270440.1	ENSG00000270440	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270441.1	LAMB2P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270442.1	ENSG00000270442	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270443.1	ENSG00000270443	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270444.1	AZU1P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270445.1	COPS5P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270446.1	RPL34P36	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270447.1	ENSG00000270447	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270449.1	ENSG00000270449	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270450.1	IGKV2OR2-7	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270451.1	IGHD4OR15-4B	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270453.1	ENSG00000270453	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270455.1	PABPC1P5	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270456.1	ENSG00000270456	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270457.1	ENSG00000270457	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270458.1	ENSG00000270458	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270460.1	ENSG00000270460	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270462.1	ENSG00000270462	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270467.1	IGHV3OR16-12	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270469.1	ENSG00000270469	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270470.1	ENSG00000270470	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270472.3	IGHV3OR16-9	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270474.2	IGHV3-29	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270475.1	ENSG00000270475	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270477.1	ENSG00000270477	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270479.1	BNIP3P37	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270480.1	ENSG00000270480	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270482.1	ENSG00000270482	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270484.1	ENSG00000270484	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270487.1	ENSG00000270487	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270488.1	ENSG00000270488	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270490.1	ENSG00000270490	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270491.1	ENSG00000270491	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270492.1	ENSG00000270492	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270493.1	ENSG00000270493	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270494.1	ENSG00000270494	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270495.1	ENSG00000270495	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270496.1	BNIP3P7	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270497.1	ENSG00000270497	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270499.1	MKI67P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270500.1	COX6CP4	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270503.1	YTHDF2P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270504.1	ENSG00000270504	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270505.1	IGHV1OR15-1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270506.1	ENSG00000270506	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270507.1	ENSG00000270507	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270509.1	ENSG00000270509	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270510.1	ENSG00000270510	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270512.1	ENSG00000270512	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270513.1	ENSG00000270513	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270516.1	ENSG00000270516	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270518.2	ENSG00000270518	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270521.1	ENSG00000270521	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270522.1	ENSG00000270522	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270524.1	QTRT1P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270526.1	SNRPGP19	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270528.1	FAM133EP	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270531.1	ENSG00000270531	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270532.1	PEBP1P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270533.2	ENSG00000270533	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270535.1	ELOCP34	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270538.1	ENSG00000270538	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270540.1	ENSG00000270540	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270541.1	ENSG00000270541	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270542.1	ENSG00000270542	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270547.6	LINC01235	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270549.1	ENSG00000270549	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270550.1	IGHV3-30	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270552.1	DUXAP3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270553.1	ENSG00000270553	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270554.1	ENSG00000270554	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270555.1	ENSG00000270555	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270557.1	ENSG00000270557	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270558.1	ENSG00000270558	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270560.1	APOOP1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270562.1	ENSG00000270562	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270569.1	ENSG00000270569	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270570.1	ENSG00000270570	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270571.2	ENSG00000270571	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270574.1	ENSG00000270574	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270575.1	ENSG00000270575	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270576.1	ENSG00000270576	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270577.1	ENSG00000270577	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270578.1	ENSG00000270578	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270580.5	PKD1P6-NPIPP1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270583.1	ENSG00000270583	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270584.1	ENSG00000270584	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270585.1	SNX2P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270587.1	FAM136DP	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270588.1	ENSG00000270588	0	1	0	0	0	0	0	0	0	0	0
ENSG00000270589.1	ENSG00000270589	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270591.1	ENSG00000270591	0	1	0	0	0	0	0	0	0	0	0
